"State","Segment","Year","ret_ICE","ret_BEV","ret_PHEV","ret_EV","Growth_seg","add_BEV","add_PHEV","add_ICE","Demand_total","exp_ICE","exp_BEV","exp_PHEV"
"Massachusetts","SUV",2039,155985.343133131,7827,2591,10418,9464.64888470335,96884.2574583958,14970.783337986,64012.9512214526,175867.992017834,12268.1057539227,615.586450670554,203.779799883404
"Massachusetts","SUV",2040,152280.068736469,9295,2782,12077,9464.64888470335,98017.5030274885,14506.4202312987,61297.7943623856,173821.717621173,11976.6892834229,731.043319149457,218.801776640537
"Massachusetts","SUV",2041,147840.64050849,10897,2931,13828,6107.58665930403,96459.314353801,13733.5015710142,57583.4112429789,167776.227167794,11627.5322799901,857.039166086244,230.52049149296
"Massachusetts","SUV",2042,142861.273942487,12741,3101,15842,6107.58665930366,96315.8958458497,13236.5653049135,55258.3994510273,164810.86060179,11235.9096160124,1002.0680935216,243.890837297737
"Massachusetts","SUV",2043,137555.798096876,14900,3353,18253,6107.58665930366,95973.6425272223,12771.8258914842,53170.9163374732,161916.38475618,10818.6387529847,1171.87148524227,263.710408725996
"Massachusetts","SUV",2044,132104.438182923,17422,3718,21140,6107.58665930403,95712.9983667969,12350.7192264303,51288.307249,159352.024842227,10389.8942403032,1370.2244977108,292.417327659783
"Massachusetts","SUV",2045,126648.010443294,20276,4184,24460,6107.58665930403,95561.408479314,11985.2594317008,49668.9291915833,157215.597102598,9960.75114772897,1594.68900904512,329.067804983467
"Massachusetts","SUV",2046,121287.035352394,23399,4716,28115,6107.58665930366,95556.030226171,11655.2972958278,48298.2944896993,155509.622011698,9539.11531939882,1840.31012638818,370.909122443124
"Massachusetts","SUV",2047,116086.1654759,26681,5270,31951,6107.58665930366,95708.6012206581,11376.5095061845,47059.641408361,154144.752135204,9130.07162096127,2098.43644951336,414.480719948105
"Massachusetts","SUV",2048,111076.447409469,30002,5799,35801,6107.58665930403,95986.6024968753,11129.6264366666,45868.8051352314,152985.034068773,8736.06183900469,2359.63008726434,456.086090128854
"Massachusetts","SUV",2049,106272.037772111,33227,6255,39482,6107.58665930403,96367.2761534514,10907.828589894,44586.5196880697,151861.624431415,8358.1993787736,2613.27341209027,491.950076522846
"Massachusetts","SUV",2050,101670.349273438,36222,6612,42834,6107.58665930366,96573.0347444184,10671.3342499751,43367.566938348,150611.935932742,7996.28075222578,2848.82744553326,520.027802712879
"Michigan","Car",2020,164791.149912041,3,12,15,0,1321.21837275493,717.950874831763,108374,110413.169247587,10864.3971806793,0.197784841961688,0.791139367846754
"Michigan","Car",2021,163580.613556524,4,20,24,0,2299.34165291529,947.661413319776,113654,116901.003066235,12505.0683266386,0.305783626916587,1.52891813458293
"Michigan","Car",2022,162030.542665805,9,32,41,0,3873.26786226098,632.966515211379,107816,112322.234377472,12474.1474799463,0.692877561677202,2.46356466374116
"Michigan","Car",2023,160031.331999883,14,49,63,0,4547.2139261509,438.592564259486,115322,120307.80649041,13384.294748655,1.17089649970111,4.09813774895389
"Michigan","Car",2024,157620.079618863,20,77,97,0,3689.19005033887,518.443925948592,113240,117447.633976287,14238.9284404503,1.80674041973347,6.95595061597384
"Michigan","Car",2025,154764.855620089,35,118,153,3519.27066019753,12863.826421742,2686.95213435028,142886.347724195,158437.126280287,12172.1155180416,2.7527182539248,9.28059297037503
"Michigan","Car",2026,151658.096434542,57,181,238,3519.27066019753,16798.9396953278,3505.46676871334,135110.960630699,155415.36709474,11927.7717260244,4.48299829924896,14.2354858274397
"Michigan","Car",2027,148203.869421647,90,263,353,3519.27066019753,21813.951479173,5015.54928346158,125246.63931921,152076.140081844,11656.0999045501,7.0784183672352,20.6847114509206
"Michigan","Car",2028,144462.389728958,140,369,509,3519.27066019797,26764.7991400625,5171.71358148178,116554.147667612,148490.660389156,11361.8359203572,11.0108730156992,29.0215153056643
"Michigan","Car",2029,140524.332261072,211,487,698,3519.27066019753,31154.9973200213,6519.77293785824,107066.83266339,144741.60292127,11052.1112724471,16.5949586165181,38.3021082760393
"Michigan","Car",2030,136487.917436287,306,605,911,3519.27066019753,35397.4873528538,7122.44291533756,98398.2578282936,140918.188096485,10734.65090763,24.0666224485997,47.5827012464144
"Michigan","Car",2031,132472.279376893,438,702,1140,-4819.09491941143,37630.5652324719,8113.44352936238,83049.1756956477,128793.184457482,10418.8246165657,34.4483027205446,55.2116632644345
"Michigan","Car",2032,128565.973216036,614,764,1378,-4819.09491941143,41449.400340946,9367.8560564549,74307.6218992237,125124.878296625,10111.597180154,48.2905430831379,60.0879070285299
"Michigan","Car",2033,124910.089106503,855,790,1645,-4819.09491941143,47772.9252882697,10128.6363147004,63834.432584122,121735.994187092,9824.06521093844,67.2449744887344,62.1327834457312
"Michigan","Car",2034,121587.749539489,1175,784,1959,-4819.09491941143,50339.6855738609,10171.7957316691,58216.1733145476,118727.654620078,9562.7662174568,92.412684238904,61.6608888879155
"Michigan","Car",2035,118673.310514328,1596,767,2363,-4819.09491941143,52867.985923229,10091.5534345278,53257.6762371594,116217.215594916,9333.54823161359,125.523952378971,60.3238543074377
"Michigan","Car",2036,116172.774921486,2156,767,2923,-4819.09491941187,55069.5313533701,9947.9543589949,49259.1942897091,114276.680002074,9136.88337529918,169.567444441768,60.3238543074377
"Michigan","Car",2037,114037.099607013,2901,811,3712,-4819.09491941143,57134.6110572756,9772.17357958869,46023.2200507368,112930.004687601,8968.91444893897,228.161018703881,63.784414398086
"Michigan","Car",2038,112164.98062223,3860,920,4780,-4819.09491941143,58894.2603439154,9564.01233430298,43667.6130246007,112125.885702819,8821.67398885529,303.585498861421,72.3571655317376
"Michigan","Car",2039,110418.263376624,5076,1111,6187,-4819.09491941143,60551.555032588,9369.07894208796,41865.5344825361,111786.168457212,8684.2962618145,399.222795912065,87.37914228887
"Michigan","Car",2040,108556.258396228,6545,1377,7922,-4819.09491941143,62040.8309489555,9182.23210679663,40436.1004210642,111659.163476816,8537.8512590021,514.758313483937,108.299801018698
"Michigan","Car",2041,106605.561187029,8249,1710,9959,-7477.36361429998,61427.4779373763,8749.24844417073,38910.4711911818,109087.197572729,8384.43069284089,648.77636790359,134.489948977469
"Michigan","Car",2042,104335.326724789,10122,2088,12210,-7477.36361430043,62664.3110584006,8592.97914159437,37810.6729104934,109067.963110488,8205.87881155812,796.086119035052,164.219306119857
"Michigan","Car",2043,101655.708732692,12088,2484,14572,-7477.36361429998,63523.8389978891,8418.49118302274,36808.0149374802,108750.345118392,7995.12928697554,950.710235812656,195.364346935691
"Michigan","Car",2044,98522.6499049984,14069,2888,16957,-7477.36361429998,64089.978222484,8219.76097625164,35692.5470919628,108002.286290698,7748.71705195804,1106.5140889848,227.13858049528
"Michigan","Car",2045,94942.0909360379,16017,3274,19291,-7477.36361429998,64193.2889763663,7990.11716310626,34572.3211822653,106755.727321738,7467.10933672627,1259.72252208896,257.497130381423
"Michigan","Car",2046,90965.0809570083,17895,3632,21527,-7477.36361430043,63913.1121877784,7723.10545703706,33378.4996978924,105014.717342708,7154.32110914582,1407.42551868526,285.653505664425
"Michigan","Car",2047,86675.1956995394,19683,3947,23630,-7477.36361429998,63388.3251979579,7458.16966426209,31981.3372230194,102827.832085239,6816.9255247036,1548.05009691434,310.427969949748
"Michigan","Car",2048,82178.5476808675,21364,4213,25577,-7477.36361429998,62547.8557823442,7172.81083928452,30557.5174449387,100278.184066567,6463.26823663295,1680.2592221957,331.348628679576
"Michigan","Car",2049,77589.580821549,22916,4410,27326,-7477.36361430043,61292.052048843,6869.33925786129,29276.8259005443,97438.2172072486,6102.35015548147,1802.32261448402,346.842499994525
"Michigan","Car",2050,73019.9039282301,24321,4533,28854,-7477.36361429998,59829.0517240009,6550.46278620194,28017.0258037273,94396.5403139301,5742.94921265926,1912.82459010586,356.516338429746
"Michigan","SUV",2020,162736.88711231,0,4,4,0,1343.5336146825,789.78802153432,199459,201592.321636217,10728.9631662818,0,0.263713122615585
"Michigan","SUV",2021,169156.719185759,0,5,5,0,3521.28540979098,2951.01982714794,209177,215649.305236939,12931.338777483,0,0.382229533645733
"Michigan","SUV",2022,175367.386890733,3,10,13,0,6846.79253163002,3910.29820229158,198431,209188.090733922,13500.9030473948,0.230959187225734,0.769863957419114
"Michigan","SUV",2023,181295.973655744,7,18,25,0,11845.0212323181,5971.8667380661,212247,230063.887970384,15162.7729259583,0.585448249850556,1.50543835675857
"Michigan","SUV",2024,187037.971065308,15,29,44,0,14192.2272561096,6674.16692166463,208414,229280.394177774,16896.4531174316,1.3550553148001,2.61977360861353
"Michigan","SUV",2025,192575.82506954,27,44,71,6477.09616321457,16167.2684887209,3376.96383239134,179579.688911642,199123.921232755,15145.91396953,2.12352551017056,3.46056009064832
"Michigan","SUV",2026,197863.708045303,46,72,118,6477.09616321457,22100.0740549933,4611.66458067763,177747.065572846,204458.804208517,15561.8011693015,3.61785827658688,5.66273469378816
"Michigan","SUV",2027,203018.997891081,77,107,184,6477.09616321457,30076.7194340101,6915.35730012742,172688.017320159,209680.094054296,15967.2600396657,6.05598015863456,8.41545294771296
"Michigan","SUV",2028,208053.165900993,126,157,283,6477.09616321539,38719.1611694791,7481.63326897696,168612.467625752,214813.262064208,16363.1927875002,9.90978571412927,12.347907596177
"Michigan","SUV",2029,212959.828608786,201,224,425,6477.09616321457,47324.3182250252,9903.5094144537,162634.097132522,219861.924772001,16749.0973589744,15.8084676868253,17.6173968251187
"Michigan","SUV",2030,217681.321809885,319,302,621,6477.09616321457,56462.7370842776,11361.0499445255,156955.630944296,224779.417973099,17120.4385167014,25.0890606572003,23.7520260767225
"Michigan","SUV",2031,222118.995515588,496,401,897,-8869.37784175277,62568.9806462452,13490.3605095206,138087.276518069,214146.617673835,17469.4575285486,39.0099501127629,31.5382862806813
"Michigan","SUV",2032,226080.443596463,756,516,1272,-8869.37784175277,72375.6313170258,16357.4018103026,129750.032627382,218483.065754711,17781.0218269543,59.4587142847756,40.5829319721485
"Michigan","SUV",2033,229412.08586749,1140,669,1809,-8869.37784175277,87257.6069729014,18500.0303286137,116594.070724222,222351.708025737,18043.0524696686,89.6599659849791,52.6162431964483
"Michigan","SUV",2034,231896.157701838,1689,862,2551,-8869.37784175277,95643.3827227813,19326.0037493589,110608.393387945,225577.779860085,18238.4224663106,132.838318025114,67.7955181395193
"Michigan","SUV",2035,233362.647479878,2452,1103,3555,-8869.37784175277,103740.677724278,19802.2408893903,104505.351024457,228048.269638125,18353.7605572022,192.847575960674,86.7499495451158
"Michigan","SUV",2036,233656.883439225,3465,1400,4865,-8869.37784175359,110668.737113735,19991.5909708875,98992.1775128488,229652.505597471,18376.9019485238,272.519107138555,110.108730156992
"Michigan","SUV",2037,232686.7081989,4757,1732,6489,-8869.37784175277,116518.746681932,19929.1007111349,93858.4829640798,230306.330357147,18300.598545851,374.133735254865,136.220229022793
"Michigan","SUV",2038,230434.003272364,6352,2085,8437,-8869.37784175277,120808.638636186,19618.4705141,89574.5162803254,230001.625430611,18123.4253466515,499.579038540866,163.983358840949
"Michigan","SUV",2039,226958.392881892,8265,2450,10715,-8869.37784175277,123936.969122285,19176.6379397668,85690.4079780869,228804.015040139,17850.0717419263,650.034753391099,192.690277774736
"Michigan","SUV",2040,222275.800766586,10514,2818,13332,-8869.37784175277,125981.959100321,18645.7139924491,82110.749832063,226738.422924834,17481.7901193124,826.916563479009,221.633143987431
"Michigan","SUV",2041,216777.448082928,13115,3219,16334,-13761.8296100091,123516.729269114,17592.7547031734,78240.134500631,219349.618472918,17049.3496679174,1031.48285429211,253.171430268112
"Michigan","SUV",2042,210526.733863136,16081,3687,19768,-13761.8296100099,124407.615944484,17059.6633204845,75065.6249881576,216532.904253126,16557.7366641206,1264.75606403899,289.979205777735
"Michigan","SUV",2043,203709.811500517,19395,4236,23631,-13761.8296100091,124756.90853372,16533.398344316,72288.6750124722,213578.981890508,16021.5919034587,1525.39915813918,333.15755781787
"Michigan","SUV",2044,196490.329089011,23018,4872,27890,-13761.8296100091,124983.789773939,16029.6025422498,69605.1071628123,210618.499479002,15453.786160086,1810.34482196689,383.178380946332
"Michigan","SUV",2045,189015.7876624,26878,5570,32448,-13761.8296100091,124893.269417119,15545.4233836433,67263.2652516294,207701.958052391,14865.9202565218,2113.93032082831,438.075447838889
"Michigan","SUV",2046,181403.860135529,30892,6296,37188,-13761.8296100099,124661.809807867,15063.8307329268,65104.3899847252,204830.030525519,14267.2490607855,2429.627780007,495.174689334587
"Michigan","SUV",2047,173736.35596212,34977,7006,41983,-13761.8296100091,124496.92944971,14648.1109828332,62812.4859195668,201957.52635211,13664.2068122087,2750.9093247865,551.015545342775
"Michigan","SUV",2048,166093.179557651,39034,7654,46688,-13761.8296100091,124137.006611104,14235.6801114804,60646.6632250573,199019.349947642,13063.077920593,3069.98869496287,601.980157586869
"Michigan","SUV",2049,158524.713305926,42948,8197,51145,-13761.8296100099,123232.921829111,13811.3951072657,58863.5667595398,195907.883695916,12467.8249147262,3377.82124484464,644.686615069188
"Michigan","SUV",2050,151089.457350991,46591,8610,55201,-13761.8296100091,122025.71396323,13360.1465382277,57142.7672395244,192528.627740982,11883.0487778761,3664.33989053172,677.1686904655
"Minnesota","Car",2020,108950.703868876,3,2,5,0,1296.28972421239,384.821668909825,69125,70806.1113931222,7182.9325821068,0.197784841961688,0.131856561307792
"Minnesota","Car",2021,107814.769352532,4,6,10,0,1970.86427392739,490.359684799187,72052,74513.2239587266,8241.99780194811,0.305783626916587,0.45867544037488
"Minnesota","Car",2022,106353.787469767,10,7,17,0,2843.51688981698,309.971256420387,65815,68968.4881462374,8187.79477079859,0.769863957419114,0.53890477019338
"Minnesota","Car",2023,104538.785198565,14,13,27,0,3353.90927753874,242.657741738066,70534,74130.5670192768,8743.14983371469,1.17089649970111,1.08726103543675
"Minnesota","Car",2024,102445.499962697,21,17,38,0,2721.05270114458,286.83667380661,69260,72267.8893749512,9254.6212801204,1.89707744072014,1.53572935677345
"Minnesota","Car",2025,100084.335232997,35,29,64,8549.61173239156,8868.36854404587,1896.02763730731,97933.5507840353,108697.946965388,7871.54218650855,2.7527182539248,2.28082369610912
"Minnesota","Car",2026,97644.116818178,56,43,99,8549.61173239131,11458.4264389407,2442.74385592794,92391.5582557007,106292.728550569,7679.62122153611,4.40434920627968,3.38191099767904
"Minnesota","Car",2027,95028.7463746382,87,65,152,8549.61173239156,14859.4896785463,3486.6082027826,85384.2602257008,103730.35810703,7473.92470837305,6.84247108832736,5.1121910430032
"Minnesota","Car",2028,92274.3106573712,133,94,227,8549.61173239156,18177.3241251898,3577.50181651257,79296.0964480605,101050.922389763,7257.29083756781,10.4603293649142,7.39301473911232
"Minnesota","Car",2029,89435.0819075794,194,130,324,8549.61173239156,21317.5507459029,4535.56365764019,72455.5792364278,98308.693639971,7033.98807166438,15.2579240360403,10.2243820860064
"Minnesota","Car",2030,86570.8169238061,278,167,445,8549.61173239156,24398.2170884401,4986.06458188961,66181.1469858679,95565.4286561976,6808.71622866694,21.8644478454598,13.1343985258698
"Minnesota","Car",2031,83761.5508364897,392,207,599,5588.78876677764,26701.7763385215,5844.34094427542,57403.2223204704,89949.3396032673,6587.76999899014,30.8304444439577,16.280362244641
"Minnesota","Car",2032,81082.5168397654,537,244,781,5588.78876677764,29208.3700379991,6712.04446555244,51531.8911029915,87452.305606543,6377.06640511392,42.2345629245033,19.1903786845043
"Minnesota","Car",2033,78632.6473968093,724,279,1003,5588.78876677739,33667.8366156032,7255.68976776622,44300.9097802173,85224.4361635867,6184.38639553227,56.9419433097587,21.9430969384291
"Minnesota","Car",2034,76477.3089162649,956,310,1266,5588.78876677764,35621.8164825937,7313.53361064441,40396.7475898045,83332.0976830425,6014.87097899566,75.1885328786316,24.3812188204768
"Minnesota","Car",2035,74673.880022627,1251,342,1593,5588.78876677764,37428.2837793857,7261.03028838954,37166.3547216294,81855.6687894046,5873.03293227645,98.3900153045692,26.8979897954937
"Minnesota","Car",2036,73229.341244245,1630,383,2013,5588.78876677764,38894.133489755,7151.28600884331,34785.7105124244,80831.1300110226,5759.42126759775,128.198021539926,30.1226026072342
"Minnesota","Car",2037,72107.8693599949,2126,458,2584,5588.78876677764,40499.6842542992,7050.13163157952,32730.8422408938,80280.6581267725,5671.21852111093,167.207971652689,36.0212845799302
"Minnesota","Car",2038,71231.4950574444,2766,566,3332,5588.78876677739,42142.945106596,6953.39457192218,31055.9441457037,80152.2838242218,5602.29247711375,217.543391153028,44.5153866206125
"Minnesota","Car",2039,70493.0793139534,3577,725,4302,5588.78876677764,43643.607946514,6857.41372851145,29882.8464057056,80383.8680807311,5544.21674865395,281.327805551114,57.020592402728
"Minnesota","Car",2040,69733.4002914334,4569,929,5498,5588.78876677764,44993.0351566273,6757.03915791171,29070.1147436719,80820.189058211,5484.46868258496,359.34770577664,73.0650073684611
"Minnesota","Car",2041,68913.2287013759,5728,1177,6905,3745.45831152398,44946.0373627017,6496.84002718971,28120.8096230085,79563.6870128999,5419.96293094776,450.502004528036,92.5699824248425
"Minnesota","Car",2042,67883.3547641108,7017,1457,8474,3745.45831152423,46157.9960537354,6425.11165479609,27519.7053671035,80102.813075635,5338.96427990916,551.880685365437,114.591728456241
"Minnesota","Car",2043,66567.455896447,8383,1749,10132,3745.45831152398,47155.4837336551,6344.73770412044,26944.6927701955,80444.914207971,5235.47002752811,659.315346361474,137.557263603271
"Minnesota","Car",2044,64923.5511423181,9779,2042,11821,3745.45831152398,47900.2452762515,6238.80108033256,26350.9630972581,80490.0094538421,5106.17840968798,769.109480146589,160.60144784327
"Minnesota","Car",2045,62946.1351357345,11169,2324,13493,3745.45831152423,48340.0227042954,6110.05992474592,25734.5108182175,80184.5934472588,4950.65643434725,878.431719373888,182.780492060607
"Minnesota","Car",2046,60664.7810844647,12526,2588,15114,3745.45831152398,48513.0962836455,5954.06932653216,25057.073785811,79524.2393959887,4771.23000747308,985.158538533201,203.543852604497
"Minnesota","Car",2047,58133.3186068912,13833,2825,16658,3745.45831152398,48445.8578487928,5784.70807762298,24306.2109919994,78536.7769184152,4572.13277972616,1087.95290304405,222.183687638216
"Minnesota","Car",2048,55424.7506508888,15070,3018,18088,3745.45831152398,48181.9997335068,5599.48075883026,23476.7284700758,77258.2089624128,4359.10636674092,1185.24183104705,237.362962581287
"Minnesota","Car",2049,52618.3242477937,16219,3171,19390,3745.45831152423,47742.3381749662,5415.09054263754,22596.3538417142,75753.7825593179,4138.38347565244,1275.60963886875,249.396273805587
"Minnesota","Car",2050,49792.3040610029,17270,3270,20540,3745.45831152398,47143.963865506,5217.78538965101,21716.0131173698,74077.7623725269,3916.11955124847,1358.26983557946,257.182534009545
"Minnesota","SUV",2020,111356.195041058,0,0,0,0,1318.18392383943,423.326379542396,122479,124220.510303382,7341.52247921688,0,0
"Minnesota","SUV",2021,114400.401338696,0,0,0,0,3018.2446369637,1526.98118962888,127664,132209.225826593,8745.4424105149,0,0
"Minnesota","SUV",2022,117302.201144935,3,1,4,0,5026.49723621177,1914.91969577242,116615,123556.416931984,9030.67367874124,0.230959187225734,0.0769863957419114
"Minnesota","SUV",2023,120021.086960181,7,5,12,0,8736.5862369583,3304.02249082007,124976,137016.608727778,10038.0193294284,0.585448249850556,0.418177321321826
"Minnesota","SUV",2024,122641.942146869,13,8,21,0,10467.8256700132,3692.5803243574,122719,136879.405994371,11079.107701568,1.17438127282675,0.722696167893386
"Minnesota","SUV",2025,125162.478435852,24,15,39,15148.5999591519,11450.7794778217,2448.13848802415,126451.160429158,140350.078395004,9843.91540276681,1.88757823126272,1.1797363945392
"Minnesota","SUV",2026,127630.107180326,39,23,62,15148.5999591514,15398.3227033756,3282.66349447751,124159.720941625,142840.707139478,10037.9921653046,3.06731462580192,1.80892913829344
"Minnesota","SUV",2027,130042.282766631,64,36,100,15148.5999591519,20813.081258459,4883.5499341336,119594.25153319,145290.882725783,10227.7075872502,5.03354195003392,2.83136734689408
"Minnesota","SUV",2028,132384.954750479,102,54,156,15148.5999591519,26566.8124780411,5228.64747553422,115894.094756056,147689.554709631,10411.9566139044,8.02220748286656,4.24705102034112
"Minnesota","SUV",2029,134626.897140137,163,78,241,15148.5999591519,32530.0252828955,6921.15160009993,110565.320216293,150016.497099289,10588.2833493403,12.8198021539926,6.13462925160384
"Minnesota","SUV",2030,136701.172496699,257,114,371,15148.5999591519,38862.5416531005,7942.02059094485,105416.210211805,152220.77245585,10751.4232247024,20.2128168931049,8.96599659849791
"Minnesota","SUV",2031,138523.866801246,391,164,555,9902.47603447997,44225.633145923,9679.86830929816,95075.8413805045,148981.342835726,10894.7764785153,30.7517953509885,12.8984512469619
"Minnesota","SUV",2032,139980.237805693,594,227,821,9902.47603447997,50333.8340757839,11566.6479162952,88803.2318480935,150703.713840173,11009.3187370418,46.7175612237523,17.8533441040266
"Minnesota","SUV",2033,140986.546447621,878,319,1197,9902.47603447952,60081.4459671613,12948.0351741549,79056.5413407844,152086.022482101,11088.4639989767,69.0539036270278,25.0890606572003
"Minnesota","SUV",2034,141451.274400772,1277,442,1719,9902.47603447997,65433.7233322761,13434.2316623311,74204.7954406449,153072.750435252,11125.0144309695,100.43489172177,34.7628990924217
"Minnesota","SUV",2035,141338.311441274,1827,595,2422,9902.47603447997,70261.8951262957,13630.7010932911,69770.1912561669,153662.787475754,11116.1299966658,143.691892854874,46.7962103167216
"Minnesota","SUV",2036,140634.346357153,2544,789,3333,9902.47603447997,74038.7201234098,13613.1600276086,66217.9422406145,153869.822391633,11060.7637813176,200.083292513848,62.0541343527619
"Minnesota","SUV",2037,139364.048205051,3449,1013,4462,9902.47603447997,77552.3873103889,13500.2173214089,62675.9196077332,153728.524239531,10960.8559838543,271.260721651047,79.6715311778806
"Minnesota","SUV",2038,137579.863055499,4549,1256,5805,9902.47603447952,80596.3299931942,13298.0284617985,59392.9806349862,153287.339089979,10820.5314401528,357.774723917255,98.7832607694156
"Minnesota","SUV",2039,135354.756374656,5862,1526,7388,9902.47603447997,82877.184654489,13021.9102079407,56746.1375467061,152645.232409136,10645.5288179445,461.040982985919,120.018515871121
"Minnesota","SUV",2040,132679.491411594,7390,1814,9204,9902.47603447997,84500.0667427918,12690.192111725,54595.7085915567,151785.967446074,10435.1216551472,581.216797042979,142.669454646274
"Minnesota","SUV",2041,129819.838901351,9159,2134,11293,6636.37734682086,83464.4803819051,12064.5869761088,52220.1488901579,147749.216248172,10210.2125790093,720.347042505635,167.837164396443
"Minnesota","SUV",2042,126734.532075407,11173,2498,13671,6636.3773468213,84730.6057583312,11794.3509060058,50516.9527578911,147041.909422228,9967.55599561686,878.746315745765,196.465434237261
"Minnesota","SUV",2043,123471.297774549,13435,2918,16353,6636.37734682086,85852.8354626746,11551.4396001608,49056.4000585348,146460.67512137,9710.90557770818,1056.65056404228,229.498053284359
"Minnesota","SUV",2044,120056.888180341,15897,3389,19286,6636.37734682086,86873.4228191138,11314.8899553712,47790.9527526768,145979.265527162,9442.36536009807,1250.28463093264,266.54177607289
"Minnesota","SUV",2045,116511.562144063,18525,3886,22411,6636.3773468213,87751.5509813067,11091.5801232658,46715.8083863113,145558.939490884,9163.52868306442,1456.97444725591,305.630375278622
"Minnesota","SUV",2046,112847.233632463,21245,4396,25641,6636.37734682086,88532.0536108106,10865.6429953891,45726.9143730843,145124.610979284,8875.33256928565,1670.89998013235,345.741412692955
"Minnesota","SUV",2047,109064.421927009,23994,4889,28883,6636.37734682086,89187.3395076382,10649.470278384,44746.9894878072,144583.799273829,8577.81785977808,1887.1063367049,384.51541552681
"Minnesota","SUV",2048,105184.49420339,26692,5327,32019,6636.37734682086,89705.5826918235,10425.1522772146,43709.1365811725,143839.871550211,8272.66506352909,2099.30158953602,418.963718247354
"Minnesota","SUV",2049,101218.969113297,29261,5687,34948,6636.3773468213,89999.0129717586,10207.9793872691,42596.3541010907,142803.346460118,7960.78011204638,2301.3511093741,447.277391716295
"Minnesota","SUV",2050,97200.5757571979,31627,5953,37580,6636.37734682086,89999.421062135,9960.9287338405,41456.6033080433,141416.953104019,7644.7371193954,2487.43486333942,468.198050446124
"Mississippi","Car",2020,61056.4233254471,0,0,0,0,99.7145941701835,40.2052489905787,41101,41240.9198431608,4025.34501272317,0,0
"Mississippi","Car",2021,60683.4933654265,0,0,0,0,170.808237073707,60.6062531774276,42749,42980.4144902511,4639.00467381219,0,0
"Mississippi","Car",2022,60160.2204249826,0,0,0,0,280.841174302911,41.6768075859344,40245,40567.5179818888,4631.51853755834,0,0
"Mississippi","Car",2023,59481.4163527753,0,0,0,0,325.446722348772,30.1438188494492,42668,43023.5905411982,4974.75587176636,0,0
"Mississippi","Car",2024,58684.8941291681,0,1,1,0,264.037458871172,35.6318849449204,41898,42197.6693438161,5301.41851254736,0,0.0903370209866733
"Mississippi","Car",2025,57771.9677393645,0,1,1,-138.736690388372,4840.59532447336,1044.41416239375,51749.221562109,57634.2310489761,4543.71286175152,0,0.07864909296928
"Mississippi","Car",2026,56806.6172198973,3,5,8,-138.736690388228,6376.83872151789,1374.1382937421,48924.9035142491,56675.8805295091,4467.788918998,0.23594727890784,0.3932454648464
"Mississippi","Car",2027,55744.2064970851,8,6,14,-138.736690388228,8256.04683867056,1961.26888922583,45402.1540788004,55619.4698066968,4384.23127928798,0.62919274375424,0.47189455781568
"Mississippi","Car",2028,54584.8323603433,18,10,28,-138.736690388228,10087.4540313391,2016.43714871135,42370.2044899046,54474.0956699551,4293.0475550212,1.41568367344704,0.7864909296928
"Mississippi","Car",2029,53336.0967415347,27,14,41,-138.736690388228,11841.9707561827,2562.49966476516,38833.8896301986,53238.3600511465,4194.83563124347,2.12352551017056,1.10108730156992
"Mississippi","Car",2030,52008.8366297542,42,21,63,-138.736690388228,13558.8270244372,2818.4985054917,35555.7744094371,51933.099939366,4090.44782731763,3.30326190470976,1.65163095235488
"Mississippi","Car",2031,50628.5683265354,66,28,94,-3685.96478795263,14259.1807262388,3176.66652806858,29600.7562842754,47036.6035385828,3981.89097721522,5.19084013597248,2.20217460313984
"Mississippi","Car",2032,49217.6614357564,106,37,143,-3685.96478795263,15618.4004068475,3647.65082659054,26408.6454143657,45674.6966478037,3870.92442999135,8.33680385474367,2.91001643986336
"Mississippi","Car",2033,47829.6870424668,160,48,208,-3685.96478795263,17873.3632054263,3917.44946968248,22560.9095794054,44351.7222545142,3761.76150289454,12.5838548750848,3.77515646252544
"Mississippi","Car",2034,46503.132354919,241,68,309,-3685.96478795263,18809.134561962,3924.97149097692,20392.0615140274,43126.1675669663,3657.42917994475,18.9544314055965,5.34813832191104
"Mississippi","Car",2035,45277.5479348379,358,91,449,-3685.96478795249,19556.2428372661,3857.76107264208,18626.5792369773,42040.5831468854,3561.0380769481,28.1563752830022,7.15706746020448
"Mississippi","Car",2036,44170.2752625323,537,125,662,-3685.96478795263,20184.7844496471,3770.1547468707,17191.3712780619,41146.3104745797,3473.95208560159,42.2345629245033,9.83113662115999
"Mississippi","Car",2037,43176.9955091041,799,177,976,-3685.96478795263,20715.0879586411,3669.65785967638,16082.284902834,40467.0307211515,3395.83153392971,62.8406252824547,13.9208894555626
"Mississippi","Car",2038,42272.4372306478,1158,254,1412,-3685.96478795263,21220.9100593353,3569.21294655632,15208.3494368035,39998.4724426952,3324.68884579127,91.0756496584262,19.9768696141971
"Mississippi","Car",2039,41414.6124404018,1639,353,1992,-3685.96478795263,21723.8833824635,3479.18742109181,14517.5768488939,39720.6476524492,3257.22170411186,128.90586337665,27.7631298181558
"Mississippi","Car",2040,40536.6216036793,2240,482,2722,-3685.96478795263,22174.6885486668,3396.3412197183,14001.6270473416,39572.6568157267,3188.1685211683,176.173968251187,37.9088628111929
"Mississippi","Car",2041,39620.2753010986,2938,630,3568,-4518.47602070345,22116.8808426392,3252.73793416918,13300.1805035868,38669.7992803952,3116.09871562457,231.071035143744,49.5489285706464
